response,term,coefficient,std_error,t_value,p_value,ci_low,ci_high,std_coefficient
a_rms_m_s2,x1,-0.10750643952925286,0.000360308658083864,-298.3731784325596,4.651193435490385e-33,-0.10826662434890637,-0.10674625470959935,-0.6107597056803719
a_rms_m_s2,x2,-0.1086491478670205,0.0003603086580838637,-301.5446490928671,3.886127057920435e-33,-0.10940933268667401,-0.10788896304736699,-0.6172515978043182
a_rms_m_s2,x3,-0.08620422798816904,0.0003603086580838639,-239.25105892988148,1.984239850452477e-31,-0.08696441280782255,-0.08544404316851553,-0.4897387463020905
a_rms_m_s2,x1x2,0.013641378771288503,0.00044128618110619806,30.91277124765805,2.2137705750150983e-16,0.012710346312108132,0.014572411230468874,0.06327738695605223
a_rms_m_s2,x1x3,0.0032605369000816963,0.0004412861811061982,7.388712902607363,1.0586108884614845e-06,0.002329504440901325,0.004191569359262067,0.015124442959182536
a_rms_m_s2,x2x3,0.002545383661968696,0.00044128618110619795,5.7681019051809725,2.272616530555328e-05,0.0016143512027883254,0.003476416121149067,0.011807107597437744
a_rms_m_s2,x1^2,0.007134612887682087,0.0006240729022082152,11.432338854061797,2.104158499456906e-09,0.005817934156899632,0.008451291618464543,0.023401607176709673
a_rms_m_s2,x2^2,0.009135755763689317,0.0006240729022082149,14.638923964433367,4.554765715126708e-11,0.007819077032906862,0.010452434494471773,0.029965377380646627
a_rms_m_s2,x3^2,0.004723457588410349,0.0006240729022082152,7.568759309524415,7.696626166312883e-07,0.0034067788576278932,0.006040136319192804,0.015492991804876857
j_peak_m_s3,const,31.575783417782198,0.0007006308817745072,45067.644374751704,4.201900752330862e-70,31.57430521583352,31.577261619730876,41.05127590229632
j_peak_m_s3,x1,0.6466308301314188,0.0003243290764341025,1993.7491798173758,4.413006741896356e-47,0.6459465555936138,0.6473151046692237,0.6994851694856153
j_peak_m_s3,x2,0.6600365358918974,0.0003243290764341022,2035.0828336108336,3.1134257723607444e-47,0.6593522613540924,0.6607208104297023,0.7139866314156582
j_peak_m_s3,x3,-0.006120157345908616,0.00032432907643410237,-18.870208657200422,7.723715372197078e-13,-0.0068044318837135334,-0.005435882808103699,-0.006620407037368567
j_peak_m_s3,x1x2,-0.03053142252217208,0.0003972203730058377,-76.86268025764977,4.6982442129352374e-23,-0.0313694842529725,-0.029693360791371658,-0.026966433627356044
j_peak_m_s3,x1x3,-0.001208967296228858,0.0003972203730058378,-3.0435682014001086,0.007339414331559991,-0.0020470290270292813,-0.0003709055654284349,-0.0010678027310297839
j_peak_m_s3,x2x3,-0.00160420395035289,0.0003972203730058376,-4.038574200546643,0.0008528835503058957,-0.0024422656811533125,-0.0007661422195524672,-0.001416889741069817
j_peak_m_s3,x1^2,-0.014187357669587324,0.0005617544387557553,-25.255443821701306,6.413838942116035e-15,-0.015372555935391153,-0.013002159403783495,-0.008860597200935443
j_peak_m_s3,x2^2,-0.015076159514588445,0.0005617544387557551,-26.837633091037134,2.33833990394481e-15,-0.016261357780392272,-0.013890961248784618,-0.009415691061498716
j_peak_m_s3,x3^2,-0.0006480306914408374,0.0005617544387557554,-1.1535835709214466,0.2646324238124026,-0.0018332289572446656,0.0005371675743629907,-0.0004047222227300035
j_rms_m_s3,const,6.755777915871107,0.05277491779549716,128.01114995668493,8.17164774536649e-27,6.644432572187302,6.867123259554912,10.273476451694828
j_rms_m_s3,x1,-0.035834892685536544,0.024430039829457687,-1.4668372600165356,0.16067576878079434,-0.08737777128481143,0.015707985913738343,-0.04534169509137748
j_rms_m_s3,x2,-0.2594486378882238,0.02443003982945767,-10.62006610301885,6.365273354422459e-09,-0.3109915164874987,-0.20790575928894894,-0.3282789524230695
j_rms_m_s3,x3,-0.7211254386318029,0.024430039829457684,-29.517980472642193,4.787357117794543e-16,-0.7726683172310778,-0.669582560032528,-0.9124361009814335
j_rms_m_s3,x1x2,0.011071243806443505,0.029920565989020556,0.37002120249015785,0.7159361813630601,-0.05205563241477772,0.07419812002766472,0.011437798178418548
j_rms_m_s3,x1x3,-0.024744189313759705,0.029920565989020566,-0.8269960308518112,0.4196965024069649,-0.08787106553498095,0.03838268690746153,-0.025563436991121662
j_rms_m_s3,x2x3,-0.006628823698819621,0.029920565989020546,-0.2215474032560778,0.8273056244855416,-0.06975569992004081,0.05649805252240157,-0.006848295363461307
j_rms_m_s3,x1^2,-0.2688222992476523,0.04231407021555203,-6.353023896738014,7.211856074364508e-06,-0.358097183749951,-0.17954741474535357,-0.1963795713989994
